"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ackr4b",41.4947820229943,0.335045008035544,0.440404170865677,0.760767109396273,0.446796182896529,0.716701476590321
"acmsd",855.132744696519,-0.081930965891032,0.282835269825614,-0.289677330346911,0.772063100835431,0.905734317498306
"aco1",1350.32392061948,0.28124887473161,0.252002865698647,1.11605427165236,0.264398904423864,0.549828701329112
"aco2",401.938922132626,1.11566934990892,0.300942988752007,3.70724486566553,0.00020952633035722,0.00383111825151324
"acod1",10.0882016057864,-0.836308375466155,0.622655361365959,-1.34313205563908,0.179229217449187,0.445063407965822
"acot11b",98.9983326964204,-0.166802715480094,0.272798475437258,-0.611450321387362,0.540901497287753,0.781966832807732
"acot13",35.3733873964975,0.527892129924095,0.381333959296853,1.38433023614651,0.166257359795535,0.425404743589899
"acot20",12.1295233635235,-1.4271928500525,0.556173963034656,-2.56609072863695,0.010285192156418,0.073616682764141
"acot7",2.11911182970418,0.425874510412529,1.16939736481564,0.364182888747717,0.715721443739461,NA
"acot8",26.9026656028674,-0.178308996061264,0.475091222401803,-0.375315281894351,0.707426002162324,0.874004661836281
"acox1",475.473409996622,0.354923922189765,0.245363642971468,1.44652205963146,0.148030829278626,0.398085811288882
"acox3",246.462845137135,0.350889297747716,0.179072830858249,1.9594781411898,0.0500568173422564,0.201226515250689
"acp1",55.9162110441302,0.198488933430759,0.331919610366812,0.598003032154094,0.54983790988416,0.787993181737489
"acp2",489.197190455197,-0.469962519485756,0.282818925646458,-1.66170817038333,0.0965713021315959,0.307356566250234
"acp5a",26.7390059714949,-0.127546439679458,0.558526610540122,-0.228362332738479,0.819364569929408,0.929905619287906
"acp6",31.2132589900243,0.189893029719678,0.3826803423501,0.4962184066041,0.619740325859233,0.828354718098751
"acsbg2",253.123060561704,0.175920112481113,0.44955936916589,0.391316752684999,0.695563117333591,0.869206248708009
"acsf2",151.240892348123,-0.421293598724191,0.334586650866792,-1.25914646514669,0.207977433982685,0.482528370108978
"acsf3",4.06522754123698,-0.595883709014774,0.770153779763858,-0.773720423987898,0.439096139372853,NA
"acsl1a",152.006100690159,0.248058906049362,0.502665588490093,0.49348694585297,0.621668561418553,0.829003757242742
"acsl2",8.35230665847887,-0.221273933409484,0.702644530274321,-0.314915898260954,0.752825510253918,0.896986148061396
"acsl3a",0.410871514050939,0.00618792642166646,3.12225482011532,0.0019818774501685,0.998418691616294,NA
"acsl3b",239.546940677633,0.0347843043434012,0.480573058236111,0.0723808872496371,0.942298794659773,0.97994989338818
"acsl4a",349.555295460942,0.691625895653867,0.30359671834718,2.27810728462141,0.0227201863491544,0.120704533680962
"acsl5",0.795772081752263,1.21576860512772,2.45535504082164,0.495149819441543,0.620494369230281,NA
"acsl6",0.904785694188605,2.2606427797066,1.73160695003468,1.30551727091493,0.191716770091804,NA
"acss1",24.4637009872116,0.173126423392141,0.504831880060522,0.342938768786522,0.731644525076431,0.886198166562825
"acss2",391.2167158553,-0.533814007456705,0.534479294580958,-0.998755261184113,0.317913263472375,0.606130798136428
