Geneid,SSCN43.bam,SSCN44.bam,SSCP22.bam,SSCP26.bam,SSCP28.bam,SSCP29.bam,SSCP30.bam
LOC125981846,2,0,0,0,9,0,10
LOC125981852,0,0,0,0,1,0,0
LOC125981853,318,318,476,304,310,660,643
LOC125981854,3,17,0,4,11,47,0
LOC125981856,1512,693,1058,776,1053,957,1237
LOC125981859,21,26,53,9,24,34,50
LOC125981866,2865,2740,5143,2774,4729,3598,7133
LOC125981867,709,276,559,356,624,1035,825
LOC125981868,4,0,0,2,8,0,8
LOC125981869,2,2,0,0,4,4,6
LOC125981870,0,0,2,0,0,0,0
LOC125981873,6665,5101,4318,1228,3992,1733,3556
LOC125981875,122,104,321,169,180,233,337
LOC125981876,12,1,4,0,0,6,0
LOC125981882,1081,1066,1753,960,896,836,987
LOC125981886,66,35,129,48,39,50,84
LOC125981887,60,25,13,117,30,54,33
LOC125981888,174,35,14,748,80,133,42
LOC125981889,4,0,237,14,16,4,0
LOC125981890,497,645,1210,522,544,839,1026
LOC125981892,25,1,526,19,35,40,20
LOC125981894,0,0,29,3,22,3,5
LOC125981900,116,237,366,156,132,210,196
LOC125981905,379,512,365,477,520,813,387
LOC125981906,10,52,12,70,26,36,28
LOC125981907,0,0,0,1,0,0,3
LOC125981908,1815,891,2471,668,1291,877,1608
LOC125981910,159,37,0,7,2,0,1
LOC125981912,16,9,22,10,30,19,18
LOC125981913,1004,613,1030,1063,732,1281,989
LOC125981915,203,157,175,110,225,119,142
LOC125981919,41,24,364,11,25,38,255
LOC125981923,23,0,121,36,34,26,40
LOC125981924,695,347,162,53,214,159,160
LOC125981925,61,46,291,102,31,134,181
LOC125981926,1328,1752,2105,911,2348,871,2397
LOC125981930,0,0,4,2,4,0,6
LOC125981934,957,2162,220,1709,641,497,316
LOC125981942,18,17,44,49,21,30,50
LOC125981943,25,41,49,27,22,121,103
LOC125981952,15,10,12,24,18,10,26
LOC125981953,46,54,26,2,145,19,41
LOC125981954,5,26,77,26,6,35,22
LOC125981956,783,298,1002,662,584,1294,1058
LOC125981957,3,0,38,0,6,0,2
LOC125981959,230,160,884,681,340,1052,600
LOC125981960,57,61,100,66,56,71,92
LOC125981962,0,0,0,0,0,0,2
LOC125981963,501,235,1885,389,568,511,762
LOC125981966,77,73,408,77,92,187,150
LOC125981968,82,28,173,73,52,65,57
LOC125981971,0,16,6,0,6,6,0
LOC125981978,59,54,347,56,67,96,108
LOC125981980,11,14,4,17,6,20,25
LOC125981981,733,1008,1584,1375,958,1279,1759
LOC125981982,1389,1454,2593,2371,2186,1393,2234
LOC125981986,1035,599,809,186,944,306,889
LOC125981987,168,64,49,55,24,40,17
LOC125981993,249,111,117,622,170,385,66
LOC125981998,72,38,175,47,60,80,244
LOC125982000,96,33,329,193,83,306,106
LOC125982006,496,370,705,469,505,552,621
LOC125982011,6005,4165,959,3977,2337,1096,1342
LOC125982013,10475,7069,12213,6221,14637,3617,10799
LOC125982018,195,36,545,126,197,125,55
LOC125982019,431,211,291,96,289,279,521
LOC125982021,18,71,42,14,71,62,103
LOC125982025,603,963,1089,434,1215,813,1271
LOC125982028,301,713,929,644,742,512,1023
LOC125982034,94,118,292,136,158,136,169
LOC125982046,2,14,10,9,3,4,1
LOC125982047,57,51,189,131,24,78,58
LOC125982048,1,0,2,4,6,17,3
LOC125982051,0,1,11,3,0,0,0
LOC125982056,0,0,0,0,0,0,2
LOC125982058,18,15,109,87,26,84,17
LOC125982060,0,3,3,8,2,2,0
LOC125982061,33,39,147,115,33,50,9
LOC125982062,2,4,4,1,2,3,0
LOC125982063,16,0,104,22,49,61,21
LOC125982072,1,0,0,1,0,3,1
LOC125982075,0,0,0,0,0,0,0
LOC125982076,1,0,0,0,0,0,0
LOC125982079,4,0,0,2,2,2,3
LOC125982080,2,0,0,0,2,0,0
LOC125982084,1,0,0,0,0,0,0
LOC125982089,1,0,0,5,0,0,8
LOC125982090,21,1,4,13,7,9,1
LOC125982092,10,0,1,4,7,12,7
LOC125982094,3,5,5,24,1,5,26
LOC125982098,4,8,18,42,9,14,40
LOC125982100,7,8,0,92,2,22,0
LOC125982101,70,22,175,28,18,48,60
LOC125982102,6544,5722,789,4051,2389,2819,1046
LOC125982107,8,2,6,0,6,6,21
LOC125982110,100,367,268,664,447,309,79
LOC125982111,21,12,14,39,10,56,65
LOC125982112,1409,664,382,182,2035,360,1467
LOC125982114,17,6,20,11,6,14,4
LOC125982119,64,2,65,52,28,10,27
LOC125982120,11,6,0,0,6,8,6
LOC125982121,1851,220,202,30,195,93,316
LOC125982127,203,102,825,234,332,717,64
LOC125982131,181,153,582,201,284,468,589
LOC125982136,782,789,2566,679,1449,1077,1171
LOC125982137,54,22,132,75,48,174,128
LOC125982138,931,1768,921,958,1502,1157,887
LOC125982140,8,8,11,1,10,8,6
LOC125982141,713,1771,881,831,1024,860,831
LOC125982143,1,0,2,0,0,2,0
LOC125982144,10,14,28,20,12,56,34
LOC125982145,11,4,20,23,8,40,46
LOC125982152,361,494,1306,497,640,189,188
LOC125982155,299,413,519,129,551,181,630
LOC125982158,432,462,168,317,113,317,407
LOC125982165,30,70,239,121,0,185,213
LOC125982169,63,35,168,44,44,207,109
LOC125982173,11,0,2,8,9,32,41
LOC125982174,29,32,87,32,41,95,42
LOC125982175,3,0,0,2,2,4,14
LOC125982179,88,26,411,103,108,250,349
LOC125982184,4,2,0,0,0,0,2
LOC125982185,2311,2646,97,2011,1265,441,168
LOC125982186,10,4,20,7,12,11,36
LOC125982188,118,55,134,22,225,26,138
LOC125982189,117,35,235,48,65,34,12
LOC125982194,639,329,1344,667,810,597,889
LOC125982202,455,1337,146,559,339,363,152
LOC125982204,851,566,1280,907,779,1082,1042
LOC125982215,40,16,181,92,63,14,28
LOC125982222,0,8,10,10,12,34,46
LOC125982227,956,1167,561,880,703,586,417
LOC125982230,100,70,79,52,113,156,278
LOC125982234,8,23,51,4,28,26,29
LOC125982236,3589,827,18,249,50,66,14
LOC125982238,72,24,220,131,58,144,255
LOC125982240,497,609,547,1910,476,1038,632
LOC125982241,59,65,268,80,91,139,139
LOC125982242,1253,1645,2396,1506,2085,1609,2442
LOC125982243,225,175,447,83,141,262,203
LOC125982245,5535,7115,7656,9103,8228,5344,6331
LOC125982247,4,20,2,5,281,72,0
LOC125982251,7,15,22,17,5,28,25
LOC125982253,114,160,1707,510,167,512,204
LOC125982254,152,332,61,308,25,337,32
LOC125982256,19,14,16,11,28,14,32
LOC125982257,1438,976,2764,1680,1467,1918,2121
LOC125982258,1206,1789,2162,2358,1343,2672,1892
LOC125982259,10,8,14,0,18,16,18
LOC125982260,62,37,147,144,89,204,1030
LOC125982261,4,12,46,8,17,38,21
LOC125982262,56,43,29,77,27,103,61
LOC125982263,11,13,48,2,8,21,12
LOC125982264,408,111,836,555,234,480,411
LOC125982269,870,619,1345,840,1204,1159,1269
LOC125982271,1650,2128,2004,1790,1188,2270,1373
LOC125982274,7481,2543,268,1443,568,838,136
LOC125982282,473,345,728,428,482,554,508
LOC125982287,98,42,281,218,46,13,101
LOC125982288,552,501,415,53,283,158,376
LOC125982292,10,8,72,2,21,206,23
LOC125982295,428,847,1296,391,681,520,916
LOC125982296,215,186,552,322,276,272,410
LOC125982297,459,473,1310,687,569,479,511
LOC125982299,103,41,437,175,142,58,107
LOC125982300,51,26,68,12,75,44,98
LOC125982303,74,28,139,89,110,34,45
LOC125982306,301,203,2078,241,616,186,320
LOC125982308,1173,652,2082,1941,1438,1190,1211
LOC125982314,395,179,560,330,373,379,1072
LOC125982316,35,34,132,55,36,77,71
LOC125982321,112,54,78,49,67,34,114
LOC125982322,29,0,37,8,7,20,15
LOC125982323,154,193,356,168,145,222,275
LOC125982324,50,22,114,41,39,166,47
LOC125982327,5,50,73,22,36,54,79
LOC125982328,2,0,6,3,2,16,8
LOC125982330,71,15,27,58,65,166,78
LOC125982332,92,37,250,83,51,103,149
LOC125982335,78,81,574,60,107,279,194
LOC125982339,1647,967,688,116,270,177,864
LOC125982345,472,407,546,40,228,41,277
LOC125982346,3,13,16,2,10,5,1
LOC125982349,0,0,0,0,0,0,0
LOC125982351,870,564,1471,723,812,746,993
LOC125982352,1404,493,1027,966,1053,561,1341
LOC125982360,544,475,667,268,899,392,1057
LOC125982365,756,870,1239,742,631,587,801
LOC125982367,753,516,1911,765,709,736,955
LOC125982368,9,2,1,6,4,26,4
LOC125982373,0,0,0,0,0,0,0
LOC125982374,27,116,67,113,98,257,50
LOC125982377,51,58,197,37,125,65,123
LOC125982381,3,2,0,0,0,0,2
LOC125982382,168,128,167,16,140,111,76
LOC125982383,1434,2154,2815,1835,2313,1828,2237
LOC125982388,2906,2271,689,2670,1456,902,587
LOC125982390,310,115,155,399,57,288,204
LOC125982393,18,28,158,36,27,49,11
LOC125982396,91,53,88,161,46,140,41
LOC125982397,2,36,42,20,16,30,48
LOC125982398,1557,1074,6908,1920,2002,3285,2757
LOC125982399,490,687,381,1641,444,1476,530
LOC125982401,662,946,1494,594,1229,567,749
LOC125982403,5,2,15,8,2,16,6
LOC125982406,959,1848,7,32,225,28,10
LOC125982407,257,126,98,204,150,582,161
LOC125982408,0,5,1,1,2,2,5
LOC125982410,2,2,0,0,0,15,12
LOC125982413,69,17,55,21,19,59,36
LOC125982415,2,0,7,10,3,4,16
LOC125982416,3,4,30,2,6,0,6
LOC125982420,6973,13629,1543,13494,7827,2886,2345
LOC125982428,4,4,18,3,7,6,22
LOC125982431,14,16,8,24,11,9,20
LOC125982432,0,14,1,2,4,4,16
LOC125982435,94,84,34,851,35,16,41
LOC125982436,542,373,2911,613,361,1531,1421
LOC125982437,61,228,188,393,63,23,17
LOC125982439,3,8,12,16,11,27,13
LOC125982440,7,0,32,11,46,12,0
LOC125982441,493,2,785,211,277,231,1768
LOC125982443,202,210,676,427,355,555,632
LOC125982444,173,242,399,241,284,486,395
LOC125982446,6,40,15,91,75,58,37
LOC125982448,113,105,24,210,67,157,33
LOC125982449,61,12,31,54,49,191,121
LOC125982452,2,4,0,6,8,4,4
LOC125982453,15,17,23,141,8,23,13
LOC125982454,0,0,4,0,0,0,2
LOC125982455,0,0,0,2,1,15,2
LOC125982457,7,13,21,9,10,27,22
LOC125982458,28,36,70,33,50,84,83
LOC125982459,569,938,245,881,324,471,357
LOC125982460,2,2,2,10,6,6,4
LOC125982461,398,280,2151,376,626,583,459
LOC125982463,639,1043,1015,466,964,504,905
LOC125982465,15,31,20,1,37,0,14
LOC125982467,50,18,41,68,65,43,80
LOC125982472,1065,928,1882,891,1064,1449,1657
LOC125982473,39,7,56,15,15,273,66
LOC125982476,0,21,0,8,4,3,16
LOC125982479,302,77,487,189,204,272,415
LOC125982480,3381,6701,2009,4867,4721,3305,1438
LOC125982483,0,0,2,1,2,0,0
LOC125982487,0,0,0,0,2,0,0
LOC125982495,1083,1449,923,1715,478,1372,1344
LOC125982497,1183,846,3185,1133,1168,1852,2009
LOC125982504,389,207,1719,276,409,580,586
LOC125982505,639,473,1013,727,641,865,735
LOC125982506,1501,1231,4642,1895,2191,1980,2558
LOC125982509,91,6,70,48,38,243,151
LOC125982510,611,387,1865,521,652,994,2883
LOC125982512,1422,463,1535,355,863,605,2099
LOC125982513,436,31,172,162,262,216,381
LOC125982517,15,7,93,17,54,12,87
LOC125982518,5,24,10,0,5,18,9
LOC125982519,2,0,0,0,0,0,0
LOC125982521,421,247,1800,372,396,439,484
LOC125982523,27,15,0,8,0,11,8
LOC125982526,43,2,135,23,101,7,1
LOC125982528,103,207,592,426,146,452,2729
LOC125982530,72,205,576,109,127,499,437
LOC125982533,153,42,105,24,115,67,124
LOC125982537,542,1166,1639,631,735,930,975
LOC125982538,48,52,58,138,32,114,28
LOC125982539,217,159,317,144,295,355,932
LOC125982540,94,37,126,62,51,165,81
LOC125982543,29,52,10,295,34,116,26
LOC125982544,655,920,2129,712,401,827,1112
LOC125982545,328,126,1323,536,322,757,538
LOC125982548,31,34,71,33,12,30,27
LOC125982549,8,4,16,8,4,6,9
LOC125982550,485,362,870,796,440,737,466
LOC125982551,28,8,43,24,12,38,77
LOC125982552,86,267,19,155,101,64,35
LOC125982553,59,40,361,89,59,168,218
LOC125982554,115,27,75,128,106,24,20
LOC125982555,6,13,12,2,2,14,8
LOC125982562,2,0,0,0,3,0,15
LOC125982565,10,2,0,12,3,8,2
LOC125982569,78,54,56,210,6,40,14
LOC125982574,2962,1932,997,260,926,575,665
LOC125982581,7,0,1,8,5,2,119
LOC125982583,17,36,63,31,37,103,83
LOC125982584,601,169,1127,466,490,557,626
LOC125982586,213,144,262,139,95,246,217
LOC125982588,5298,4666,3563,7550,3081,2016,2881
LOC125982590,142,88,630,276,158,444,222
LOC125982592,0,0,0,0,0,0,0
LOC125982593,0,0,11,4,4,16,1
LOC125982600,258,151,434,184,220,165,411
LOC125982601,5,8,22,2,0,9,8
LOC125982605,6514,6784,15063,8479,15497,3589,7743
LOC125982606,77,30,4,2,41,60,71
LOC125982607,156,287,590,397,326,471,558
LOC125982608,1083,1105,2217,756,1149,846,1548
LOC125982610,3,2,0,0,0,0,2
LOC125982611,21,2,5,5,12,12,3
LOC125982612,33,43,79,79,30,65,33
LOC125982613,100,66,80,101,85,129,14
LOC125982614,56,34,92,87,37,33,8
LOC125982617,8,4,11,6,2,11,143
LOC125982621,369,236,406,124,367,216,397
LOC125982623,31,10,49,23,20,15,36
LOC125982636,23,26,81,25,12,63,109
LOC125982642,0,0,0,2,2,8,6
LOC125982643,57,52,203,88,67,114,191
LOC125982647,565,401,563,369,428,1053,1128
LOC125982648,31,14,0,23,18,23,51
LOC125982654,870,760,1592,1148,1077,946,1019
LOC125982655,63,23,79,38,29,32,44
LOC125982660,10012,13701,8603,8193,11531,5752,10127
LOC125982671,11,138,12,8,10,26,14
LOC125982674,187,128,20,6,52,55,258
LOC125982678,0,0,0,0,0,0,0
LOC125982690,96,62,80,41,70,69,191
LOC125982694,3679,3479,2862,2194,3728,2187,3162
LOC125982698,398,275,850,663,353,1637,976
LOC125982714,11690,18959,10809,11853,11478,17149,9654
LOC125982716,0,0,0,2,5,2,6
LOC125982721,4,12,46,8,4,23,85
LOC125982724,6007,13426,426,7718,3284,2610,802
LOC125982725,81,122,161,373,78,661,117
LOC125982728,7,6,22,14,6,19,5
LOC125982729,0,0,0,2,0,6,2
LOC125982736,257,319,1385,254,443,318,394
LOC125982737,103,66,125,77,58,232,133
LOC125982740,63,7,11,98,17,111,53
LOC125982742,2,0,0,0,0,4,6
LOC125982745,3471,5603,3885,3108,2753,1758,2244
LOC125982749,264,161,53,123,110,183,105
LOC125982752,50,14,41,37,34,59,163
LOC125982754,10,7,0,6,1,1,9
LOC125982755,1709,923,2069,1360,1576,1339,1682
LOC125982761,159,128,1476,126,203,440,333
LOC125982764,25,10,112,14,24,67,50
LOC125982765,1,0,15,1,0,1,19
LOC125982768,60,12,97,20,53,67,63
LOC125982774,2,9,8,6,10,16,31
LOC125982780,43,56,58,31,68,72,40
LOC125982782,0,0,0,2,2,0,0
LOC125982785,0,0,0,0,0,0,0
LOC125982786,0,0,0,0,0,0,0
LOC125982787,0,0,0,0,0,0,0
LOC125982788,0,0,0,0,0,0,0
LOC125982789,0,0,0,0,0,0,0
LOC125982790,0,0,0,0,0,0,0
LOC125982791,0,0,0,0,0,0,0
LOC125982792,0,0,0,0,0,0,0
LOC125982793,0,0,0,0,0,0,0
LOC125982794,0,0,0,0,0,0,0
LOC125982795,0,0,0,0,0,0,0
LOC125982796,0,0,0,0,0,0,0
LOC125982798,0,0,0,0,0,0,0
LOC125982803,0,0,0,0,0,0,0
LOC125982815,0,0,0,0,0,0,0
LOC125982826,0,0,0,0,0,0,0
LOC125982833,0,0,0,0,0,0,0
LOC125982834,2,0,0,0,0,0,0
LOC125982836,0,0,0,0,0,0,0
LOC125982837,0,0,0,0,0,0,0
LOC125982838,0,0,0,0,0,0,0
LOC125982847,0,0,0,2,0,0,0
LOC125982849,0,0,0,0,0,0,0
LOC125982850,0,0,0,0,0,0,0
LOC125982852,0,0,0,0,0,0,0
LOC125982853,0,0,0,0,0,0,0
LOC125982854,0,0,0,0,0,0,0
LOC125982855,0,0,0,0,0,0,0
LOC125982856,0,0,0,0,0,0,0
LOC125982857,10,16,14,11,7,27,24
LOC125982858,6,4,9,24,17,34,9
LOC125982859,8,52,84,41,25,104,24
LOC125982860,0,0,0,0,0,0,0
LOC125982861,0,0,0,0,0,0,0
LOC125982862,0,0,0,0,0,0,0
LOC125982863,0,0,0,0,0,0,0
LOC125982864,0,0,0,0,0,0,0
LOC125982866,0,0,0,0,0,0,0
LOC125982867,0,0,0,0,0,0,0
LOC125982868,0,0,0,0,0,0,0
LOC125982869,0,0,0,0,0,0,0
LOC125982870,0,0,0,0,0,0,0
LOC125982871,0,0,0,0,0,0,0
LOC125982872,0,0,0,0,0,0,0
LOC125982873,0,0,0,0,0,0,0
LOC125982874,0,0,0,0,0,0,0
LOC125982875,0,0,0,0,0,0,0
LOC125982876,0,0,0,0,0,0,0
LOC125982877,0,0,0,0,0,0,0
LOC125982878,0,0,0,0,0,0,0
LOC125982879,0,0,0,0,0,0,0
LOC125982880,0,0,0,0,0,0,0
LOC125982882,818,1739,1548,1035,992,935,1015
LOC125982883,0,0,0,0,0,0,0
LOC125982884,0,0,0,0,0,0,0
LOC125982885,0,0,0,0,0,0,0
LOC125982886,0,0,0,0,0,0,0
LOC125982887,0,0,0,0,0,0,0
LOC125982888,0,0,0,0,0,0,0
LOC125982889,0,0,0,0,0,0,0
LOC125982890,0,0,0,0,0,0,0
LOC125982891,0,0,0,0,0,0,0
LOC125982892,0,0,0,0,0,0,0
LOC125982893,0,0,0,0,0,0,0
LOC125982894,0,0,0,0,0,0,0
LOC125982895,0,0,0,0,0,0,0
LOC125982896,0,0,0,0,0,0,0
LOC125982897,0,0,0,0,0,0,0
LOC125982898,0,0,0,0,0,0,0
LOC125982899,0,0,0,0,0,0,0
LOC125982900,0,0,0,0,0,0,0
LOC125982901,0,0,0,0,0,0,0
LOC125982902,0,0,0,0,0,0,0
LOC125982903,0,0,0,0,0,0,0
LOC125982904,0,0,0,0,0,0,0
LOC125982905,0,0,0,0,0,0,0
LOC125982908,3,7,37,2,18,0,13
LOC125982945,32,0,2,4,9,13,13
LOC125982949,16,42,20,3,2,27,6
LOC125982952,0,0,0,0,0,0,0
LOC125982953,31,82,32,26,32,27,37
LOC125982954,0,0,0,0,0,0,0
LOC125982955,9,52,24,7,8,13,23
LOC125982956,29,53,124,23,28,129,52
LOC125982957,35,69,30,28,24,30,59
LOC125982958,0,0,0,0,0,0,0
LOC125982959,22,52,24,29,16,29,30
LOC125982960,0,0,0,0,0,0,0
LOC125982961,15,53,29,12,12,5,20
LOC125982962,13,43,19,14,8,9,16
LOC125982963,22,56,26,19,20,39,28
LOC125982964,0,0,0,0,0,0,0
LOC125982965,37,77,44,23,18,30,63
LOC125982966,0,0,0,0,0,0,0
LOC125982967,6,25,65,21,38,63,42
LOC125982968,20,68,25,5,10,15,22
LOC125982969,20,48,23,7,16,9,16
LOC125982970,35,81,52,21,22,36,51
LOC125982971,0,1,0,0,0,0,0
LOC125982972,0,1,0,0,0,0,0
LOC125982973,15,42,14,7,9,10,10
LOC125982974,5,50,18,15,9,12,12
LOC125982975,12,36,29,14,10,21,27
LOC125982976,0,0,0,0,0,0,0
LOC125982977,0,0,0,0,0,0,0
LOC125982979,28,57,33,9,19,22,11
LOC125982980,22,68,19,9,11,14,19
LOC125982981,27,78,40,29,18,29,17
LOC125982982,0,0,0,0,0,0,0
LOC125982983,38,69,49,36,17,27,29
LOC125982984,0,0,0,0,0,0,0
LOC125982985,11,73,24,11,5,18,10
LOC125982986,19,59,19,9,7,18,22
LOC125982987,24,69,57,38,25,33,45
LOC125982988,0,0,0,0,0,0,0
LOC125982989,8,36,21,10,0,8,5
LOC125982990,31,76,23,27,25,28,42
LOC125982992,0,0,0,0,0,0,0
LOC125982993,31,108,39,35,26,34,33
LOC125982994,144,214,32,205,108,36,349
LOC125982995,0,0,0,0,0,0,0
LOC125982996,14,49,34,21,4,5,10
LOC125982997,25,76,41,43,24,38,33
LOC125982998,0,2,0,0,0,0,0
LOC125982999,27,91,42,26,20,27,37
LOC125983000,0,0,0,0,0,0,0
LOC125983001,17,36,31,19,8,13,6
LOC125983002,43,55,48,38,14,25,51
LOC125983007,38,82,208,151,141,145,321
LOC125983008,5,6,0,4,5,20,2
LOC125983011,2,2,2,2,2,2,0
LOC125983021,4,0,0,0,0,5,0
LOC125983031,238,84,209,112,111,285,280
LOC125983032,1557,2589,1948,1085,2192,1087,2727
LOC125983034,396,167,399,252,321,445,667
LOC125983036,85,24,132,21,62,60,131
LOC125983037,59,18,57,19,82,69,83
LOC125983039,734,649,798,578,627,760,835
LOC125983042,379,170,191,46,136,51,153
LOC125983048,27,33,88,63,71,73,41
LOC125983051,970,1160,1733,934,1294,897,1400
LOC125983055,38,22,156,80,41,241,77
LOC125983057,304,329,858,453,477,686,539
LOC125983058,561,581,857,166,641,296,488
LOC125983064,2398,3010,3939,2592,3175,3182,3446
LOC125983066,938,988,828,776,724,1085,657
LOC125983068,2,1,11,2,0,14,11
LOC125983069,23,14,72,26,12,27,28
LOC125983074,629,68,190,62,234,108,220
LOC125983076,7,11,10,0,21,6,4
LOC125983081,18221,17893,26171,16153,15036,23401,37342
LOC125983082,154,182,128,20,553,88,190
LOC125983085,4829,362,422,77,410,96,1006
LOC125983087,228,179,270,289,128,507,194
LOC125983088,93,171,63,41,62,22,160
LOC125983089,61,107,147,101,114,281,206
LOC125983090,3,0,0,0,0,0,0
LOC125983091,1,0,6,0,7,0,2
LOC125983092,0,0,0,0,0,0,0
LOC125983093,3,0,0,0,3,0,4
LOC125983094,0,0,0,2,0,0,2
LOC125983095,1,2,0,0,0,0,3
LOC125983098,492,264,755,709,183,519,417
LOC125983099,1273,1308,2434,1325,2385,1142,2145
LOC125983101,577,978,160,612,279,247,197
LOC125983105,502,808,2440,736,877,1025,1007
LOC125983108,45,19,24,49,27,95,39
LOC125983118,53,45,215,44,63,92,73
LOC125983120,3,0,3,6,11,2,6
LOC125983127,142,43,595,105,475,116,256
LOC125983128,276,210,571,343,332,428,301
LOC125983139,106,21,292,22,54,17,6
LOC125983141,1775,2541,1825,1696,1538,1477,1275
LOC125983144,10,18,14,16,7,22,79
LOC125983145,1867,3585,329,1624,1073,530,261
LOC125983154,905,893,903,377,510,496,911
LOC125983155,388,389,593,411,652,324,546
LOC125983159,44,39,79,33,85,11,47
LOC125983173,1760,2490,3590,1986,1889,4782,2878
LOC125983175,8333,9104,4145,698,3268,1579,9075
LOC125983177,208,21,73,91,94,34,103
LOC125983180,307,122,254,642,242,376,542
LOC125983181,97,179,586,83,67,462,350
LOC125983182,25,604,137,166,182,83,55
LOC125983183,125,82,143,222,149,281,112
LOC125983192,241,626,1680,327,2103,215,822
LOC125983195,0,0,0,0,0,0,0
LOC125983203,5,8,7,7,6,17,20
LOC125983210,22,8,35,12,12,23,26
LOC125983211,1838,1023,1813,1345,1269,1973,1631
LOC125983213,582,314,731,617,456,545,684
LOC125983216,282,113,447,293,316,296,330
LOC125983219,644,685,596,639,439,591,622
LOC125983220,2076,3397,2323,1659,6471,1540,4475
LOC125983223,704,978,1444,1022,900,932,1086
LOC125983224,3948,4145,6038,3700,5217,4497,6681
LOC125983226,137,78,131,156,149,69,158
LOC125983227,0,8,21,1,0,0,6
LOC125983230,123,68,194,184,107,215,376
LOC125983234,21,4,42,5,0,20,1
LOC125983236,53,10,183,54,38,111,88
LOC125983238,243,273,1606,351,423,662,460
LOC125983241,147,34,181,54,143,149,117
LOC125983242,1130,508,704,381,593,683,879
LOC125983248,108,65,40,11,74,33,73
LOC125983249,67,53,472,86,161,93,80
LOC125983251,0,8,2,2,7,62,1
LOC125983253,5,6,21,8,10,21,9
LOC125983257,156,131,396,215,196,262,220
LOC125983260,394,179,406,366,328,235,554
LOC125983263,179,124,693,274,213,292,559
LOC125983264,4,0,2,0,10,4,4
LOC125983265,51,100,390,89,77,223,130
LOC125983271,2,18,13,4,8,2,6
LOC125983274,506,168,253,431,340,665,604
LOC125983275,21,11,20,0,16,26,2
LOC125983276,0,0,0,0,0,2,0
LOC125983277,3,0,0,2,0,2,0
LOC125983281,6,4,49,68,11,18,18
LOC125983282,2532,1531,5341,3016,3065,3050,3647
LOC125983285,134,185,556,71,99,209,191
LOC125983286,46,2,14,21,16,22,53
LOC125983288,207,218,320,285,245,472,265
LOC125983291,18,20,32,158,22,109,12
LOC125983292,36,29,202,61,33,107,77
LOC125983294,414,617,287,92,397,181,495
LOC125983300,515,233,30,10,152,35,175
LOC125983307,4,2,24,2,19,18,5
LOC125983308,2462,4179,4290,3825,2796,3353,2706
LOC125983312,3487,1417,3070,2918,2420,2567,2860
LOC125983319,0,0,0,0,0,8,0
LOC125983321,24,40,16,6,32,12,16
LOC125983327,3,4,0,8,18,2,0
LOC125983328,0,0,0,0,4,0,0
LOC125983330,107,261,288,154,198,169,40
LOC125983331,36,41,14,20,14,65,33
LOC125983332,135,117,497,155,175,268,322
LOC125983333,105,212,603,300,117,180,97
LOC125983334,0,0,4,0,0,0,0
LOC125983338,483,500,1903,513,759,839,1140
LOC125983339,100,35,574,121,122,471,285
LOC125983341,212,155,1008,402,318,228,861
LOC125983344,4,16,0,3,4,20,11
LOC125983347,139,42,687,127,176,156,382
LOC125983353,44,179,143,108,92,147,283
LOC125983354,74,211,530,125,166,250,154
LOC125983360,0,2,10,2,5,4,2
LOC125983364,4,12,16,6,23,0,35
LOC125983366,10,10,7,16,15,7,0
LOC125983371,112,88,181,93,114,154,218
LOC125983375,6,14,61,15,13,20,15
LOC125983378,2691,999,3075,2912,2525,3177,3985
LOC125983379,7,5,28,11,7,15,4
LOC125983380,462,151,374,309,363,500,647
LOC125983381,106,111,239,141,499,207,106
LOC125983382,12,4,3,0,4,7,9
LOC125983387,35,32,26,3,6,34,45
LOC125983397,4591,4486,2510,5258,4093,1842,3574
LOC125983403,54,15,207,14,21,30,2
LOC125983408,14,32,38,21,16,24,2
LOC125983410,33,22,138,76,31,75,75
LOC125983411,182,20,74,114,93,98,251
LOC125983413,144,272,78,244,131,144,111
LOC125983416,181,102,554,163,251,229,276
LOC125983418,0,0,2,3,1,6,2
LOC125983422,30,22,98,42,24,84,73
LOC125983427,1,9,9,15,4,5,6
LOC125983429,5,0,20,2,0,1,6
LOC125983431,134,146,498,262,273,694,597
LOC125983434,8,20,56,18,14,374,34
LOC125983435,9,1,11,21,10,6,3
LOC125983436,2,3,9,2,5,37,3
LOC125983437,0,0,1,0,0,1,0
LOC125983441,6,22,82,25,2,25,5
LOC125983442,30,6,18,24,20,22,12
LOC125983443,10,5,10,14,10,12,9
LOC125983444,19,7,3,11,9,12,14
LOC125983445,23,5,21,26,8,7,13
LOC125983446,105,12,17,54,33,61,26
LOC125983447,38,11,10,31,14,15,10
LOC125983451,40,0,1,26,18,16,7
LOC125983452,84,235,21,229,76,126,71
LOC125983455,2,0,10,1,1,0,0
LOC125983461,37,120,112,62,77,188,114
LOC125983468,166,59,321,189,215,259,291
LOC125983473,629,475,276,682,236,409,280
LOC125983475,1001,1222,1798,1035,1940,1126,2118
LOC125983476,732,937,1983,992,868,861,1570
LOC125983480,4,26,32,21,9,17,57
LOC125983481,151,202,301,300,316,256,379
LOC125983482,7,0,15,3,7,6,1
LOC125983483,19,52,57,48,28,29,34
LOC125983491,209,459,945,274,333,388,563
LOC125983494,107,73,125,74,87,161,116
LOC125983496,344,915,128,378,128,154,115
LOC125983500,1,4,9,0,1,1,0
LOC125983502,599,3664,93,1694,447,621,101
LOC125983505,0,0,0,1,0,4,0
LOC125983512,131,100,150,67,104,196,363
